paper_id,author
464733,C Matrix
464733,S Float
464733,S Float
464733,S Float
464733,S Float
464733,S Float
464733,A Size
464733,A Row
464733,A Column
464733,S Float
464733,A Size
754674,E Dijkstra
754674,D Gries
754674,V Proxac
754674,N Wirth
90366,D Maskit
1136059,A Heirich
15609,F Bodin
15609,P Beckman
15609,D Gannon
15609,S Narayana
15609,S Yang
15609,K Chandy
15609,I Foster
15609,K Kennedy
15609,C Koelbel
15609,C Tseng
15609,B Chapman
15609,P Mehrotra
15609,J VanRosendale
15609,H Zima
15609,D Dabdub
15609,J Seinfeld
15609,I Foster
15609,B Avalani
15609,A Choudhary
15609,M Xu
15609,I Foster
15609,K Chandy
15609,R Mirchandaney
15609,J Saltz
15609,R Smith
15609,D Nicol
15609,K Crowley
15609,D Pullin
15609,A Skjellum
15609,A Skjellum
15609,S Smith
15609,C Still
15609,A Leung
15609,M Morari
15609,G Fox
15609,M Kaufmann
15609,E VanDeVelde
15609,D Volpano
15609,R Kieburtz
15609,T Biggerstaff
15609,A Perlis
63182,R Duda
63182,P Hart
63182,K Hertz
63182,A Krough
63182,R Palmer
63182,S Jacoby
63182,J Kowalik
63182,J Pizzo
63182,D Rumelhart
63182,J McClelland
63182,R Williams
1136049,K Rustan
1136049,M Leino
747731,E Bax
892962,R Manohar
892962,K Rustan
892962,M Leino
1136043,P Bjorstad
1136043,W Coughran
1136043,E Grosse
1136043,P Carlin
1136043,C Kesselman
1136043,K Mani
1136043,P Carlin
1136043,T Zavisca
1136043,P Carlin
1136043,P Sivilotti
1136043,P Carlin
1136043,V Kumar
1136043,P Sivilotti
1136043,C Thekkath
1136043,H Levy
1136043,E VanDeVelde
1136043,B Abeysundara
1136043,A Kamal
2462,M Accetta
2462,R Baron
2462,W Bolosky
2462,D Golub
2462,R Rashid
2462,A Tevanian
2462,M Young
2462,E Cooper
2462,R Draves
2462,A Silberschatz
2462,J Peterson
2462,P Galvin
1136039,J Goldsmith
1154349,H Peter
379875,J Tierno
379875,A Martin
754326,S Kryukova
754326,K Mani
753501,M Rieffel
773926,J Watts
752659,W Ackerman
752659,E Dijkstra
752659,J Gosling
752659,B Joy
752659,G Steele
752659,A Martin
752659,P Sivilotti
752659,P Carlin
752659,J Thornley
1136003,Y Zadik
753506,S Gimelshein
753506,G Markelov
753506,M Rieffel
345995,K Mani
345995,E Schooler
4996,M Abadi
4996,L Lamport
4996,T BernersLee
4996,R Cailliau
4996,J Groff
4996,B Pollermann
4996,K Chandy
4996,K Chandy
4996,J Misra
4996,K Chandy
4996,A Rifkin
4996,J Gosling
4996,B Joy
4996,G Steele
4996,R Manohar
4996,P Sivilotti
4996,K Chandy
753507,B Nelson
753507,F Sponsor
753507,D Taylor
1154346,B Massingill
752639,G Davis
752639,B Massingill
752668,A Rifkin
752668,B Massingill
766384,B Massingill
766384,K Mani
1135983,R Ramamoorthi
1135983,C Ball
1135983,A Barr
889755,R Ramamoorthi
889755,A Barr
53072,K Mani
53072,J Chandy
53072,A Kiniry
53072,D Rifkin
53072,W Zimmerman
53072,L Weisman
753047,E Bax
753047,Z Cataltepe
753047,J VapnikChervonenkis
1135978,G Gornowicz
1135978,D Laidlaw
1135978,J Shan
1135978,D Lang
1135978,P Dimotakis
1135977,D Laidlaw
1135977,K Fleischer
1135977,A Barr
753264,E Bax
752332,D Zimmerman
752332,B Rothstein
752332,Y Kaganovich
752332,K Pham
753265,E Bax
1135970,B Chow
1135957,E Bax
1135955,Z Cataltepe
1135955,Y AbuMostafa
1135955,M MagdonIsmail
759327,J Kiniry
752331,D Zimmerman
1135863,A Heirich
1112232,P Osmon
1112232,K Murray
1112232,A Whitcroft
1112232,T Wilkinson
1112232,N Williams
1114484,C Paredis
1114484,H Benjamin
1114484,P Brown
745841,B Nelson
745841,P Khosla
825778,N Papanikolopoulos
825778,B Nelson
825778,P Khosla
6939,J Quinlan
309235,S Wermter
309235,V Weber
276464,D Golub
276464,R Draves
5266,M Young
5266,A Tevanian
5266,R Rashid
5266,D Golub
5266,J Eppinger
5266,J Chew
5266,W Bolosky
5266,D Black
5266,R Baron
2485,D Golub
2485,R Dean
2485,A Forin
2485,R Rashid
467818,P Guedes
467818,D Julin
84741,A Tevanian
84741,R Jr
84741,D Rashid
84741,D Golub
84741,E Black
84741,M Young
3011,D Black
3011,D Golub
3011,K Hauth
3011,A Tevanian
3011,R Sanzi
7513,A Forin
7513,J Barrera
7513,M Young
7513,R Rashid
7513,A Forin
7513,J Barrera
7513,M Young
7513,R Rashid
51,D Black
1152794,E Cooper
1152794,R Draves
5236,E Elnozahy
5236,W Zwaenepoel
1114198,A Bhide
1114198,E Elnozahy
1114198,S Morgan
1140017,L Fosdick
1140021,L Fosdick
1140025,C Schauble
1140037,E Jessup
847683,L Fosdick
847221,L Fosdick
847221,E Jessup
1125616,L Fosdick
1125616,C Schauble
1125616,E Jessup
847491,L Fosdick
847491,E Jessup
30057,D Grunwald
30057,H Srinivasan
125104,C Mic
125104,M Bowman
125104,P Danzig
125104,D Hardy
125104,P Michael
125104,F Schwartz
234424,R Henderson
234424,B Zorn
1140104,S Brandt
1140104,G Nutt
1140104,K Klingenstein
849510,S Siewert
849510,G Nutt
849510,M Humphrey
655845,J Cook
655845,A Wolf
855678,J Cook
855678,L Votta
855678,A Wolf
856490,D Compare
856490,P Inverardi
856490,A Wolf
855704,C Reid
855704,T Fuggetta
855704,A Wolf
855681,J Cook
855681,A Wolf
1140446,A Carzaniga
1140446,A Fuggetta
1140446,R Hall
1140446,D Heimbigner
1140446,A VanDerHoek
1140446,A Wolf
1140446,A Carzaniga
1140446,A Fuggetta
1140446,R Hall
1140446,D Heimbigner
1140446,A VanDerHoek
1140446,A Wolf
1140437,P Inverardi
1140437,A Wolf
1140437,D Yankelevich
240564,D Rosenblum
240564,A Wolf
855841,P Inverardi
855841,A Wolf
855841,D Yankelevich
284439,A VanDerHoek
284439,R Hall
284439,D Heimbigner
284439,A Wolf
501146,P Devanbu
501146,D Rosenblum
501146,A Wolf
1140430,R Hall
1140430,D Heimbigner
1140430,A Wolf
55340,A Wolf
55340,D Rosenblum
151027,J Cook
151027,A Wolf
1116944,C DeBoor
1116944,R DeVore
1116944,A Ron
1005540,J Cook
1005540,A Wolf
1140586,D Richardson
1140586,A Wolf
1140658,D Heimbigner
1140658,A Wolf
1140646,J Doppke
1140646,D Heimbigner
1140646,A Wolf
1140661,J Cook
1140661,A Wolf
1140579,A Wolf
6452,D Perry
6452,A Wolf
6452,D Perry
6452,A Wolf
284968,P Devanbu
284968,D Rosenblum
284968,A Wolf
26449,P Inverardi
26449,A Wolf
702299,R Byrd
702299,E Eskow
702299,A VanDerHoek
702299,R Schnabel
702299,C Shao
702299,Z Zou
856740,A VanDerHoek
856740,P Schnabel
856740,D Trienekens
628260,S Singh
1119953,J Loch
1119953,S Singh
6170,P Dayan
6170,S Singh
153598,S Singh
153598,P Dayan
860080,B Kadhim
860080,W Waite
7432,S Singh
7432,D Cohn
28487,S Singh
563530,M EscobarMolano
563530,R Hull
563530,D Jacobs
426979,G Zhou
426979,R Hull
426979,A Roger
426979,K Fgzhou
4570,R Hull
4570,G Zhou
1140501,J Stafford
1140501,B Zorn
1140644,B Basim
1140644,M Kadhim
1140543,M Mozer
1140543,M Sitton
523010,M Mozer
523010,P Halligan
523010,J Marshall
232860,D Mathis
232860,M Mozer
1140546,S Das
1140546,M Mozer
1140548,R Zemel
1140548,C Williams
1140548,M Mozer
1140547,R Zemel
1140547,M Mozer
739816,M Mozer
739816,R Zemel
739816,M Behrmann
739816,C Williams
797948,D Bhat
797948,S Nayar
797948,A Gupta
29492,M Mozer
144408,M Mozer
52587,K Johnson
202691,R Halstead
202691,T Fujita
202691,D James
202691,A Laundrie
202691,S Gjessing
202691,G Sohi
202691,K SemiC
202691,D Kranz
202691,R Halstead
202691,E Mohr
202691,D Kranz
202691,D Lenoski
202691,J Laudon
202691,K Gharachorloo
202691,A Gupta
202691,J Hennessy
202691,E Mohr
202691,D Kranz
202691,R Halstead
202691,D Nussbaum
202691,A Agarwal
202691,W Brian
202691,A Richard
202691,G Papadopoulos
202691,D Culler
202691,W Weber
202691,A Gupta
202691,A Wilson
663697,S Nayar
663697,R Bolle
800195,S Nayar
800195,R Bolle
761769,S Nene
761769,S Nayar
761769,H Murase
797396,M Noguchi
797396,S Nayar
797218,M Watanabe
797218,S Nayar
797218,M Noguchi
1137808,M Watanabe
1137808,S Nayar
1137808,S Nayar
1137821,M Watanabe
1137821,S Nayar
1137806,A Nikolaev
1137806,S Nayar
1137805,A Nikolaev
1137805,S Nayar
291031,D Bhat
291031,S Nayar
1137845,D Bhat
1137845,J Kearney
1138245,A Webster
1138245,S Feiner
1138245,B MacIntyre
1138245,W Massie
1138245,T Krueger
1138242,B MacIntyre
1138242,W Cowan
806956,B MacIntyre
15698,E Brill
15585,M Hearst
85067,O Thomas
85067,D XiSheng
85067,F Terrence
85067,E Boult
85067,A Gupta
1137779,J Smith
1137779,J Ioannidis
1137780,J Smith
83208,D Kurlander
83208,S Feiner
83208,S Chang
1137770,P Chan
1137772,B Schilit
1137772,W Hseush
1137772,S Felix
1137772,W Steven
1137772,S Popovich
1137772,B Schilit
1137772,W Hseush
1137772,S Wu
1137772,S Popovich
57404,M Mason
57404,J Kenneth
57404,S Jr
57404,B Mishra
57404,N Silver
57404,S Dexterous
57404,L Pao
57404,T Speeter
57404,T Speeter
57404,S Venkataraman
57404,T Djaferis
1137774,C Tait
26735,L Lakshmanan
26735,F Sadri
26735,I Subramanian
501298,S Popovich
501298,G Kaiser
501298,S Wu
501298,S Popovich
501298,G Kaiser
501298,S Wu
8349,C Papadimitriou
8349,M Satyanarayanan
8349,J Kistler
8349,P Kumar
8349,M Okasaki
8349,E Siegel
8349,D Steere
8349,A Sheth
8349,M Rusinkiewicz
8349,G Wiederhold
8349,X Qian
8349,G Wiederhold
8349,X Qian
258544,A Sheth
258544,M Rusinkiewicz
258544,G Wiederhold
258544,X Qian
258544,G Wiederhold
258544,X Qian
365611,V Boas
365611,P Wachs
365611,M Yao
365611,J Algorithms
365611,R Wagner
365611,M Fischer
365611,M Waterman
365611,T Smith
365611,M Waterman
365611,T Smith
365611,W Wilbur
365611,D Lipman
365611,C Wong
365611,A Chandra
365611,F Yao
1137726,D Kurlander
1137726,S Feiner
795863,G Kaiser
795863,T Patel
795863,T Patel
795863,G Kaiser
595398,M Krish
595398,P Wenwey
595398,H Gail
595398,E Kaiser
595375,M Gisi
595375,G Kaiser
238010,L Lakshmanan
238010,R Missaoui
20106,D Sleator
20106,R Tarjan
20106,D Sleator
20106,R Tarjan
20106,P Spira
20106,A Pan
20106,R Tamassia
20106,R Tarjan
20106,R Tarjan
20106,J VanLeeuwen
20106,R Tarjan
20106,U Vishkin
20106,J Westbrook
20106,J Westbrook
20106,R Tarjan
55609,D Yellin
55609,R Strom
1137737,M Elhadad
1137737,J Robin
230129,G Heineman
230129,G Kaiser
230129,N Barghouti
230129,I BenShaul
793464,C Pu
793464,A Leff
1137749,T Patel
1137750,H Gershen
1137750,E Hilsdale
1137750,H Gershen
1137750,E Hilsdale
1137753,W Wahlster
1137753,E Andre
1137753,S Bandyopadhyay
1137753,W Graf
1137753,T Rist
1137753,M Wellman
1137753,J Yen
1137753,R Neches
1137753,R MacGregor
22413,C Sidner
22413,K Silverman
22413,M Swora
22413,M Beckman
22413,G Ward
22413,J Hirschberg
22413,I Richard
22413,G Warner
22413,I Zuckerman
22413,J Pearl
528630,M Li
528630,Y Yesha
528630,R Lyndon
528630,M Schutzenberger
528630,J Rosser
528630,L Schoenfeld
528630,Y Shiloach
528630,U Vishkin
528630,L Valiant
528630,U Vishkin
528630,U Vishkin
1137677,D Knuth
1137677,J Morris
1137677,V Pratt
1137677,M Li
1137677,Y Yesha
1137677,J Rosser
1137677,L Schoenfeld
1137677,L Valiant
1137681,A Danyluk
37914,S Chen
37914,C Pu
198593,C Tait
198593,D Duchamp
2246,R Impagliazzo
2246,M Luby
2246,R Impagliazzo
2246,S Rudich
2246,M Luby
2246,S Micali
2246,C Rackoff
2246,R Ostrovsky
2246,R Venkatesan
2246,M Yung
2246,R Ostrovsky
2246,M Yung
2246,R Ostrovsky
2246,M Yung
2246,M Rabin
2246,T Rabin
2246,T Rabin
2246,M BenOr
2246,R Rivest
2246,A Shamir
2246,L Adleman
2246,U Vazirani
2246,V Vazirani
794074,W Hseush
794074,J Lee
794074,G Kaiser
794074,W Hseush
794074,J Lee
794074,G Kaiser
1137688,I Park
304938,G Kaiser
304938,S Popovich
304938,I BenShaul
304938,G Kaiser
304938,S Popovich
304938,I BenShaul
794941,J Chen
794941,J Gross
795194,J Chen
795194,J Gross
795395,D Breslauer
1137696,F Korz
486149,J Kuczynski
486149,H Wozniakowski
791419,J Kuczynski
791419,H Wozniakowski
1137699,E Novak
1137699,H Wo
1137700,J Traub
1137700,H Wo
795129,H Wo
792337,J Traub
792337,A Werschulz
1137704,J Chen
1137704,J Gross
1137702,H Wo
101,H Massalin
1137706,D Breslauer
1154485,J Robin
42776,K McKeown
42776,J Robin
42776,M Tanenblatt
791186,G Kaiser
791186,I BenShaul
791186,G Heineman
791186,J Hinsdale
791186,W Marrero
791186,G Kaiser
773722,D Breslauer
773722,L Colussi
773722,L Toniolo
819634,D Breslauer
1137715,D Breslauer
1137716,D Breslauer
1137716,Z Galil
241544,M Oren
241544,S Nayar
511430,J Micallef
511430,G Kaiser
511430,G Kaiser
1137648,Z Li
1137648,K Ross
794273,A Werschulz
304936,I BenShaul
304936,G Kaiser
1137661,F Cheng
119153,R DePrisco
119153,A DeSantis
1137667,R DePrisco
1137667,A DeSantis
794540,V Auletta
794540,A Negro
794540,G Parlati
792707,G Valetto
1137616,G Heineman
1137616,G Kaiser
1137616,G Heineman
1137616,G Kaiser
793487,Z Li
793487,K Ross
1137619,A Kawaguchi
1137619,K Mok
1137619,C Pu
1137619,K Wu
1137619,P Yu
791796,Z Li
791796,K Ross
51211,P Fung
51211,D Wu
1137512,A Werschulz
791732,S Paskov
1137639,F Cheng
1137639,L Plana
15510,J Robin
1137562,P Fung
1137562,D Wu
1106462,A Gupta
1106462,I Mumick
1106462,K Ross
231364,S Nayar
231364,S Baker
231364,H Murase
791414,G Del
462412,G Kaiser
462412,I BenShaul
462412,S Popovich
462412,S Dossick
1154470,H Wo
791375,G Wasilkowski
791375,H Wozniakowski
1137534,H Wo
1137536,Z Leyk
1137536,H Wozniakowski
1137538,H Wozniakowski
791502,G Wasilkowski
791502,H Wozniakowski
791755,S Paskov
791734,S Paskov
791734,J Traub
122515,Z Li
122515,K Ross
1137551,S Dossick
1137551,G Kaiser
1137551,J Yang
104601,D Radev
1137516,S Baker
791050,S Nayar
791050,S Baker
330100,H Jing
330100,K McKeown
330100,R Passonneau
1137521,S alBinali
1137522,S Albinali
1137524,A Werschulz
790525,M Theobald
790525,S Nowick
441087,M Gyssens
441087,L Lakshmanan
21279,K Bohringer
21279,B Donald
21279,R Mihailovich
21279,N MacDonald
127394,K Bohringer
127394,B Randall
127394,D Halperin
980061,K Bohringer
980061,J Suh
980061,B Donald
980061,G Kovacs
221000,B Donald
79672,K Bohringer
79672,B Randall
79672,D Noel
79672,C MacDonald
53551,K Bohringer
53551,B Randall
53551,N Donald
212251,T Chandra
3965,T Deepak
3965,C Toueg
146687,G Neiger
894665,S Kutten
894665,D Peleg
165130,T Chandra
39041,T Deepak
39041,C Toueg
980147,K Bohringer
980147,B Randall
980147,D Halperin
21278,K Bohringer
21278,V Bhatt
21278,K Goldberg
64719,K Bohringer
64719,B Randall
64719,D Noel
64719,C MacDonald
225857,R Prasad
225857,K Noel
225857,C MacDonald
9569,K Bohringer
9569,F Paulisch
1115154,G Gravenstreter
1115154,R Melhem
1766,R Constable
1766,S Allen
1766,H Bromley
1766,W Cleaveland
1766,J Cremer
1766,R Harper
1766,D Howe
1766,T Knoblock
1766,N Mendler
1766,P Panangaden
1766,J Sasaki
1766,S Smith
1766,R Constable
1766,P Hall
75708,J Ferrante
75708,C Rackoff
75708,T Henzinger
75708,X Nicollin
75708,J Sifakis
75708,S Yovine
75708,Y Kesten
75708,A Pnueli
75708,J Sifakis
75708,S Yovine
75708,O Maler
75708,Z Manna
75708,A Pnueli
75708,Z Manna
75708,A Pnueli
75708,X Nicollin
75708,A Olivero
75708,J Sifakis
75708,S Yovine
75708,X Nicollin
75708,J Sifakis
75708,S Yovine
656,O Lichtenstein
656,A Pnueli
656,L Zuck
656,X Nicollin
656,J Sifakis
656,S Yovine
656,A Sistla
656,M Vardi
656,P Wolper
656,P Wolper
656,M Vardi
656,A Sistla
103976,Y Kesten
103976,A Pnueli
103976,J Sifakis
103976,S Yovine
649,A Pnueli
649,E Harel
649,J DeBakker
649,W DeRoever
649,G Rozenberg
649,H Rogers
649,D Ron
649,A Shankar
649,S Lam
649,D Shasha
649,A Pnueli
649,W Ewald
46135,N Leveson
46135,J Stolzy
46135,Z Manna
46135,A Pnueli
46135,F Schneider
46135,B Bloom
46135,K Marzullo
46135,R Strong
46135,D Dolev
46135,F Cristian
46135,M Vardi
46135,P Wolper
46135,F Wang
46135,A Mok
46135,E Emerson
3919,P Wolper
3919,M Vardi
3919,A Sistla
658,G Reed
658,A Roscoe
658,F Schneider
658,B Bloom
658,K Marzullo
658,J DeBakker
658,K Huizing
658,W DeRoever
658,G Rozenberg
658,Y Wang
658,J Klop
23712,Z Manna
23712,A Pnueli
23712,J Diaz
23712,Z Manna
23712,A Pnueli
23712,Z Manna
23712,A Pnueli
23712,G Ausiello
23712,M DezaniCiancaglini
23712,S Ronchi
23712,D Rocca
23712,Z Manna
23712,A Pnueli
23712,S Owicki
23712,L Lamport
23712,A Pnueli
23712,E Harel
23712,J DeBakker
23712,W DeRoever
23712,G Rozenberg
23712,D Ron
23712,D Shasha
23712,A Pnueli
23712,W Ewald
381209,S Vavasis
381209,Y Ye
20884,R Alur
20884,T Henzinger
20884,M Vardi
20884,C Courcoubetis
20884,M Yannakakis
20884,T Henzinger
20884,Z Manna
20884,A Pnueli
20884,T Henzinger
20884,X Nicollin
20884,J Sifakis
20884,S Yovine
20884,K Laren
20884,Y Wang
20884,N Lynch
20884,F Vaandrager
20884,X Nicollin
20884,J Sifakis
20884,S Yovine
20884,R VanGlabbeek
20884,K Cerans
20884,K Cerans
20884,J Godskesen
20884,K Larsen
20884,Y Wang
20884,M Yannakakis
20884,D Lee
145239,S Mitchell
145239,S Vavasis
256999,P Hough
256999,S Vavasis
1122194,E Bobrovnikova
1122194,S Vavasis
1118849,T Driscoll
1118849,S Vavasis
1107607,V Howle
1107607,S Vavasis
112042,E Bobrovnikova
112042,S Vavasis
11366,S Mitchell
11366,S Vavasis
1153119,A Liu
1153119,T Teitelbaum
887993,Y Liu
887993,S Stoller
887993,T Teitelbaum
1120544,Y Liu
1120544,T Teitelbaum
85141,Y Liu
85141,T Teitelbaum
230960,D Kotz
230960,T Cai
125633,N Nieuwejaar
125633,D Kotz
135655,D Rus
135655,R Gray
135655,D Kotz
1118846,N Represen
1118846,J Kno
1118846,M Syrj
1118846,M Orp
1118846,T Silander
1118846,T Hendler
256337,H Mannila
256337,H Toivonen
256337,A Inkeri
1382,H Mannila
1382,H Toivonen
1382,A Inkeri
403190,H Tirri
403190,G Linden
1130829,C Goldman
1130829,Y Mor
1130829,J Rosenschein
1130824,Y Feinstein
1130824,C Goldman
1130824,Y Mor
1130824,J Rosenschein
619232,I Keidar
619232,D Dolev
110305,D Malki
110305,K Birman
110305,A Ricciardi
110305,A Schiper
1130109,T Anker
1130109,G Chockler
1130109,D Dolev
1130109,I Keidar
1131104,Z Levy
9371,I Keidar
9371,D Dolev
547304,I Keidar
547304,D Dolev
9354,Y Amir
9354,D Dolev
9354,P MelliarSmith
9354,L Moser
1131147,E Prof
1131147,D Dolev
1131158,R Vitenberg
1131158,P Dolev
150356,Y Amir
150356,L Moser
150356,P Melliarsmith
150356,D Agarwal
150356,P Ciarfella
9364,D Malki
9364,Y Amir
9364,D Dolev
9364,S Kramer
1128704,D Dolev
1128704,D Malki
1128704,Y Yarom
1106682,G Leavens
1119781,G Leavens
887037,G Leavens
887037,T Millstein
1109266,G Rawlins
1104608,M Gandhi
1104608,E Robertson
1123275,J Lawall
1123275,D Friedman
996035,L Colby
608,S Tung
1118525,L Tenny
1107359,P Bradford
25852,P Walton
25852,J Purdom
39629,R Hieb
39629,R Kent
39629,C Bruggeman
433747,A Hanson
433747,P Heng
1107179,D Leake
254628,D Wise
450381,S Jefferson
450381,D Friedman
196823,D Friedman
1123961,J Wiseman
1123961,S Daniel
1123961,P Friedman
71293,J Eifrig
71293,S Smith
71293,V Trifonov
1122862,V Sarathy
1122862,L Saxton
1122862,D VanGucht
107129,P Bradford
107129,G Rawlins
107129,G Shannon
32198,B Bose
32198,S Johnson
32198,S Pullela
1153223,Z Zhu
1153223,S Johnson
41367,K Rath
41367,S Johnson
1120964,V Sarathy
1120964,D VanGucht
179233,M Gasser
179233,L Smith
144121,Z Zhu
144121,S Johnson
7022,M Gasser
41365,K Rath
41365,B Bose
41365,S Johnson
25871,P Walton
25871,J Purdom
41368,K Rath
41368,M Esen
41368,S Johnson
889165,P Bradford
889165,V Choppella
889165,G Rawlins
1110908,X Wang
1110908,K Gallivan
1110908,R Bramley
440662,X Wang
440662,K Gallivan
440662,R Bramley
112756,L Colby
112756,L Saxton
112756,D VanGucht
354937,R Bramley
354937,A Winnicka
41371,K Rath
41371,M Esen
41371,S Johnson
1112688,P Bradford
1112688,M Wollowski
315323,R Kent
315323,D Dybvig
315323,C Bruggeman
1152533,E Robertson
1152533,D VanGucht
41370,M Esen
41370,S Tuna
41370,R Burger
23380,K Fisler
891682,A Dabrowski
891682,L Moss
891682,R Parikh
1104739,J Gotwals
1104739,S Srinivas
1104739,S Yang
990842,A Hanson
990842,H Ma
1117747,V Choppella
1117747,C Haynes
1111005,L Moss
1111005,D Johnson
439060,S Rao
439060,A Badia
439060,D VanGucht
375545,N Sundaresan
375545,D Gannon
455350,N Sundaresan
455350,D Gannon
273658,J Frens
273658,D Wise
1110703,K Zimmerman
1110703,P Shirley
428241,D Wise
428241,J Walgenbach
249421,J Devin
1122662,X Wang
1122662,A Randall
1122662,B Kyle
1122662,A Gallivan
1123345,N Sundaresan
1123345,D Gannon
38062,L Moss
38062,N Danner
175449,R Bramley
175449,A Vladimir
175449,M Nkov
1122755,E Sandler
1122755,D Gusev
1122755,G Milman
1122755,M Podolsky
1122755,D Gusev
1117675,G Neil
1117675,H Dmitri
1117675,A Gusev
39751,J Frens
39751,D Wise
1118423,X Wang
1118423,R Bramley
442586,E Sandler
442586,D Gusev
442586,G Milman
1118143,K Keahey
1118143,D Gannon
1123725,A Bik
1123725,P Knijnenburg
989785,K Keahey
991864,B Pierce
991864,D Sangiorgi
887854,Y Liu
887854,S Stoller
283750,T Alan
283750,E Robertson
1108274,S Stoller
834887,O Waddell
834887,R Kent
41356,S Johnson
1120906,Y Liu
71310,B Pierce
42743,B Pierce
42743,D Turner
1121741,B Pierce
1121741,D Turner
1112443,M Leone
1112443,P Lee
856281,Y Liu
856281,S Stoller
1111724,C Haynes
1111636,M Hofmann
1111636,B Pierce
1152818,T Alan
941384,S Stoller
887853,Y Liu
887853,G Gomez
1104827,S Stoller
1104827,L Unnikrishnan
1104163,P Miner
939251,R Bramley
939251,D Gannon
939251,T Stuckey
939251,J Villacis
939251,E Akman
939251,J Balasubramanian
939251,F Breg
939251,S Diwan
939251,M Govindaraju
670378,G Barequet
670378,M Dickerson
670378,D Eppstein
1132399,G Barequet
1132399,D Chen
1132399,O Daescu
1132399,M Goodrich
1132399,J Snoeyink
670359,C Lin
670359,D Manocha
1132372,G Barequet
1132372,Y Kaplan
669665,G Barequet
669665,M Sharir
889983,G Barequet
889983,M Dickerson
889983,M Goodrich
1132380,G Barequet
1132380,M Sharir
889984,G Barequet
889984,M Dickerson
889984,P Pau
1132375,G Barequet
1132375,B Wolfers
890128,G Barequet
890128,C Duncan
890128,S Kumar
113093,J Eifrig
113093,S Smith
113093,V Trifonov
44640,F Honsell
44640,I Mason
44640,S Smith
44640,C Talcott
44640,F Honsell
44640,I Mason
44640,S Smith
44640,C Talcott
1132686,S Kumar
1132686,D Manocha
1132686,A Lastra
670379,G Barequet
670379,S Kumar
677321,S Kumar
677321,D Manocha
677362,S Kumar
677362,D Manocha
465857,P Achten
465857,A Plasmeijer
1121146,S VanBakel
1119331,S VanBakel
1119331,M Fernandez
31879,S Vanbakel
1114684,S VanBakel
1114684,L Liquori
1114684,S Ronchi
1114684,R Pawe
1114684,U Instytut
1114684,I Uniwersytetu
7049,S VanBakel
1104558,M Buhmann
1104558,C Micchelli
1104558,A Ron
7050,S VanBakel
1104364,E Barendsen
1104364,S Smetsers
20416,E Barendsen
20416,S Smetsers
1153204,M Kesseler
97358,M Kesseler
326505,M Kesseler
1109530,S Smetsers
97365,S Smetsers
97365,E Barendsen
97365,M VanEekelen
97365,R Plasmeijer
106529,P Bruza
106529,T VanDerWeide
441190,E Lippe
441190,A Hofstede
441190,E Lippe
441190,A Hofstede
1122688,A Hofstede
1122688,E Lippe
1122688,P Frederiks
1122688,A Hofstede
1122688,E Lippe
1122688,P Frederiks
239358,T Halpin
239358,J Oei
100477,P VanBommel
100477,P VanBommel
100477,H Jaakkola
100477,H Kangassalo
100477,T Kitahashi
100477,A Markus
405577,H Proper
405577,S Brinkkemper
405577,F Harmsen
405577,E Falkenberg
405577,H Proper
405577,J Falkenberg
405577,H Proper
187656,H Proper
187656,E Falkenberg
187656,J Oei
187656,H Proper
187656,E Falkenberg
454669,J Oei
454669,H Proper
454669,E Falkenberg
1112783,A Hofstede
1112783,T VanDerWeide
1112783,A Hofstede
1112783,T VanDerWeide
1112783,T Halpin
1112783,R Meersman
157190,H Proper
157190,T VanDerWeide
340652,P VanBommel
285655,H Proper
285655,T VanDerWeide
123599,H Proper
123599,T VanDerWeide
123599,H Proper
123599,T VanDerWeide
100482,P VanBommel
100482,T VanDerWeide
100482,P VanBommel
100482,T VanDerWeide
67364,A Hofstede
67364,T VanDerWeide
67364,A Hofstede
67364,T VanDerWeide
377104,A Hofstede
377104,T Verhoef
377104,A Hofstede
377104,T Verhoef
144724,A Hofstede
144724,T VanDerWeide
144724,A Hofstede
144724,T VanDerWeide
1117456,A Hofstede
1117456,T Verhoef
1117456,E Nieuwland
1117456,G Wijers
1117456,A Hofstede
1117456,T Verhoef
1117456,E Nieuwland
1117456,G Wijers
1117456,B Theodoulidis
1117456,A Sutcliffe
106528,P Bruza
106528,T VanDerWeide
106528,P Bruza
106528,T VanDerWeide
100478,P VanBommel
205854,F Bosman
205854,R Bouwman
205854,P Bruza
205854,R Bosman
205854,R Bouwman
205854,P Bruza
131787,F Berger
131787,A Hofstede
131787,T VanDerWeide
43133,A Hofstede
43133,H Proper
43133,T VanDerWeide
43133,A Hofstede
43133,H Proper
43133,T VanDerWeide
158900,J Oei
158900,L VanHemmen
158900,E Falkenberg
158900,S Brinkkemper
100481,P VanBommel
100481,T VanDerWeide
100481,P VanBommel
100481,T VanDerWeide
1106577,A Hofstede
1106577,H Proper
1106577,T VanDerWeide
1106577,A Hofstede
1106577,H Proper
1106577,T VanDerWeide
1124366,S Brouwer
1124366,C Martens
1124366,G Bronts
1124366,H Proper
1124366,A Hofstede
1124366,H Proper
1124366,T VanDerWeide
157163,C Burgers
157163,H Proper
157163,T VanDerWeide
100480,P VanBommel
100480,G Kovacs
100480,A Micsik
100480,P VanBommel
100480,G Kovacs
100480,A Micsik
100479,P VanBommel
100479,A Hofstede
100479,T VanDerWeide
100479,P VanBommel
100479,A Hofstede
100479,T VanDerWeide
123569,P Bruza
123569,T VanDerWeide
